cookie,duration,packet,byte,pps,bps,bpp,interarrival_time,port_src,port_dst,ip_proto,duration_sec,byte_count,packet_count,z_score-ipv4_src,z_score-ipv4_dst,z_score-ipv4_src-ipv4_dst,z_score-ipv4_src-ip_proto,is_attack
343,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.50418410854597,-0.0923623607710618,0.4428610481746107,2.439500878856451,0
321,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.50418410854597,-0.5849616182167253,0.4428610481746107,2.439500878856451,0
18,10,1,98,0.1,9.8,98.0,10.0,0,0,1,10,98,1,2.138089935299395,0.0,0.9648062312349496,2.310064682716687,0
232,10,1,98,0.1,9.8,98.0,10.0,8,0,1,10,98,1,1.7715946167319203,-0.3386619894938936,0.4428610481746107,1.7816579452322394,0
202,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.4307712345817534,0.3340917719323433,1.1454311330233782,1.2626716210644435,0
50,11,1,74,0.0909090909090909,6.7272727272727275,74.0,11.0,52058,80,6,11,74,1,-0.902510465127582,2.1243342977344235,-0.8365153132187088,-0.8497137892646067,0
326,10,1,98,0.1,9.8,98.0,10.0,0,0,1,10,98,1,1.4307712345817534,0.3340917719323433,0.1184928758300046,1.9749479201264373,0
265,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.4307712345817534,0.3340917719323433,2.172369390216752,1.9749479201264373,0
45,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,-0.8017837257372732,0.0,0.055131784641997,-0.2640073923104785,0
438,10,1,74,0.1,7.4,74.0,10.0,39180,80,6,10,74,1,2.5511238134019005,-0.1418951309521206,0.2041241452319314,-0.3354101966249684,0
25,45,4,256,0.0888888888888888,5.688888888888889,64.0,11.25,9169,80,6,45,256,4,1.0,1.0,1.0,0.8085615376424597,1
91,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.4307712345817534,-0.811365731835691,-0.9084453813633688,1.9749479201264373,0
7,10,1,98,0.1,9.8,98.0,10.0,0,0,1,10,98,1,1.50418410854597,-0.831261246939557,-0.8365153132187088,2.439500878856451,0
350,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,0,0,1,11,98,1,1.50418410854597,2.1243342977344235,0.4428610481746107,2.439500878856451,0
19,51,5,320,0.0980392156862745,6.2745098039215685,64.0,10.2,62963,80,6,51,320,5,1.0,1.0,1.0,0.8085615376424597,1
258,10,1,98,0.1,9.8,98.0,10.0,0,0,1,10,98,1,1.7715946167319203,-0.5849616182167253,0.4428610481746107,1.7816579452322394,0
16,11,1,98,0.0909090909090909,8.909090909090908,98.0,11.0,8,0,1,11,98,1,1.4307712345817534,0.3340917719323433,1.1454311330233782,1.2626716210644435,0
340,10,1,98,0.1,9.8,98.0,10.0,0,0,1,10,98,1,-0.6350999569416318,1.1391357828430966,0.4428610481746107,-0.5207923224525008,0
20,17,20,1747,1.1764705882352942,102.76470588235294,87.35,0.85,57018,5051,6,17,1747,20,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
21,17,17,1404,1.0,82.58823529411765,82.58823529411765,1.0,5051,57018,6,17,1404,17,1.175914588572327,-0.8936848249644174,-1.1669199319831562,2.021671576518489,0
27,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,221,5051,17,16,810560,544,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
57,16,17,1556,1.0625,97.25,91.52941176470588,0.9411764705882352,58726,5051,6,16,1556,17,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
59,16,16,1338,1.0,83.625,83.625,1.0,5051,58726,6,16,1338,16,1.175914588572327,-0.7525766947068778,-0.7293249574894727,2.021671576518489,0
69,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,703,5051,17,16,809070,543,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
74,15,18,1621,1.2,108.06666666666666,90.05555555555556,0.8333333333333334,51276,5050,6,15,1621,18,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
79,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,51276,6,15,1356,16,1.175914588572327,-0.0470360434191798,0.5834599659915782,1.797041401349768,0
80,15,19819,1040238131,1321.2666666666669,69349208.73333333,52486.91311367879,0.0007568494878651,7190,5050,6,15,1040238131,19819,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
89,15,2614,172524,174.26666666666668,11501.6,66.0,0.0057383320581484,5050,7190,6,15,172524,2614,1.175914588572327,-0.0470360434191798,0.5834599659915782,1.797041401349768,0
90,11,7,603,0.6363636363636364,54.81818181818182,86.14285714285714,1.5714285714285714,46360,80,6,11,603,7,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
93,16,17,1529,1.0625,95.5625,89.94117647058823,0.9411764705882352,39086,5051,6,16,1529,17,0.5533715710928598,1.787369649928835,0.1458649914978946,0.898520700674884,0
97,16,16,1348,1.0,84.25,84.25,1.0,5051,39086,6,16,1348,16,1.175914588572327,-0.0470360434191798,-0.7293249574894727,2.021671576518489,0
100,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,7190,5051,17,16,809070,543,0.5533715710928598,1.787369649928835,0.1458649914978946,-0.449260350337442,0
101,10,6,816,0.6,81.6,136.0,1.6666666666666667,80,46360,6,10,816,6,1.175914588572327,-0.0470360434191798,0.5834599659915782,1.797041401349768,0
103,15,17,1558,1.1333333333333333,103.86666666666666,91.6470588235294,0.8823529411764706,45310,5050,6,15,1558,17,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
107,15,15,1290,1.0,86.0,86.0,1.0,5050,45310,6,15,1290,15,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
108,15,24204,1410131045,1613.6,94008736.33333331,58260.24809948769,0.0006197322756569,8976,5050,6,15,1410131045,24204,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
111,15,3060,202908,204.0,13527.2,66.30980392156863,0.0049019607843137,5050,8976,6,15,202908,3060,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
114,10,5,475,0.5,47.5,95.0,2.0,45714,80,6,10,475,5,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
121,10,4,676,0.4,67.6,169.0,2.5,80,45714,6,10,676,4,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
122,15,17,1557,1.1333333333333333,103.8,91.58823529411764,0.8823529411764706,51288,5050,6,15,1557,17,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
128,15,17,1421,1.1333333333333333,94.73333333333332,83.58823529411765,0.8823529411764706,5050,51288,6,15,1421,17,1.175914588572327,-0.0470360434191798,0.5834599659915782,1.797041401349768,0
129,15,25899,1360565603,1726.6,90704373.53333332,52533.518784509055,0.0005791729410401,4643,5050,6,15,1360565603,25899,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
133,14,2733,180450,195.21428571428572,12889.285714285714,66.02634467618002,0.0051225759238931,5050,4643,6,14,180450,2733,1.175914588572327,-0.0470360434191798,0.5834599659915782,1.797041401349768,0
134,16,18,1613,1.125,100.8125,89.61111111111111,0.8888888888888888,39098,5051,6,16,1613,18,0.5533715710928598,1.787369649928835,0.1458649914978946,0.898520700674884,0
135,10,6,541,0.6,54.1,90.16666666666669,1.6666666666666667,46372,80,6,10,541,6,0.5533715710928598,0.7996127381260577,1.0210549404852618,0.898520700674884,0
137,16,16,1348,1.0,84.25,84.25,1.0,5051,39098,6,16,1348,16,1.175914588572327,-0.0470360434191798,-0.7293249574894727,2.021671576518489,0
139,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,4643,5051,17,16,810560,544,0.5533715710928598,1.787369649928835,0.1458649914978946,-0.449260350337442,0
142,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,45322,5050,6,15,1622,18,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
145,15,16,1355,1.0666666666666669,90.33333333333331,84.6875,0.9375,5050,45322,6,15,1355,16,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
146,15,26598,1400131393,1773.2,93342092.86666666,52640.47646439582,0.0005639521768554,2843,5050,6,15,1400131393,26598,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
150,15,3220,212520,214.66666666666663,14168.0,66.0,0.0046583850931677,5050,2843,6,15,212520,3220,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
151,11,6,541,0.5454545454545454,49.18181818181818,90.16666666666669,1.8333333333333333,45726,80,6,11,541,6,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
154,10,5,742,0.5,74.2,148.4,2.0,80,45726,6,10,742,5,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
189,17,17,1558,1.0,91.6470588235294,91.6470588235294,1.0,58756,5051,6,17,1558,17,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
195,17,17,1420,1.0,83.52941176470588,83.52941176470588,1.0,5051,58756,6,17,1420,17,1.175914588572327,-0.7525766947068778,-0.7293249574894727,2.021671576518489,0
211,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,-0.6917144638660746,1.787369649928835,0.1458649914978946,-0.449260350337442,0
229,17,17,1528,1.0,89.88235294117646,89.88235294117646,1.0,45148,5051,6,17,1528,17,1.175914588572327,1.787369649928835,1.8962448894726296,1.797041401349768,0
230,16,17,1414,1.0625,88.375,83.17647058823529,0.9411764705882352,5051,45148,6,16,1414,17,1.175914588572327,0.7996127381260577,1.4586499149789456,2.021671576518489,0
235,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,13,5051,17,16,810560,544,1.175914588572327,1.787369649928835,1.8962448894726296,-0.673890525506163,0
247,17,18,1612,1.0588235294117647,94.82352941176472,89.55555555555556,0.9444444444444444,33556,5051,6,17,1612,18,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
249,16,16,1348,1.0,84.25,84.25,1.0,5051,33556,6,16,1348,16,1.175914588572327,-0.8936848249644174,-1.1669199319831562,2.021671576518489,0
253,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,2953,5051,17,16,810560,544,-1.1067431421857197,1.787369649928835,-0.7293249574894727,-0.673890525506163,0
4,15,18,1623,1.2,108.2,90.16666666666669,0.8333333333333334,47170,5050,6,15,1623,18,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
9,15,16,1354,1.0666666666666669,90.26666666666668,84.625,0.9375,5050,47170,6,15,1354,16,1.0,-1.2649110640673518,-0.6882472016116854,1.6770509831248424,0
10,15,42223,2220442787,2814.866666666667,148029519.13333333,52588.46569405301,0.0003552566136939,221,5050,6,15,2220442787,42223,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
13,15,2784,184008,185.6,12267.2,66.09482758620689,0.0053879310344827,5050,221,6,15,184008,2784,1.0,-1.2649110640673518,-0.6882472016116854,1.6770509831248424,0
14,10,5,475,0.5,47.5,95.0,2.0,56850,80,6,10,475,5,-1.0,0.6324555320336759,0.1147078669352808,-0.5590169943749475,0
24,16,17,1404,1.0625,87.75,82.58823529411765,0.9411764705882352,5051,57018,6,16,1404,17,-1.0,-1.2649110640673518,-1.4912022701586516,-0.5590169943749475,0
35,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
43,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
53,17,18,1630,1.0588235294117647,95.88235294117646,90.55555555555556,0.9444444444444444,58726,5051,6,17,1630,18,1.0,-0.6324555320336759,0.917662935482247,0.5590169943749475,0
63,16,16,1338,1.0,83.625,83.625,1.0,5051,58726,6,16,1338,16,-1.0,1.2649110640673518,-0.6882472016116854,-0.5590169943749475,0
67,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,703,5051,17,16,809070,543,1.0,-0.6324555320336759,0.917662935482247,-1.118033988749895,0
156,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,34020,5050,6,15,1622,18,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
159,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
164,15,20913,1090676743,1394.2,72711782.86666666,52153.05039927318,0.0007172572084349,6476,5050,6,15,1090676743,20913,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
167,15,2041,134706,136.06666666666666,8980.4,66.0,0.0073493385595296,5050,6476,6,15,134706,2041,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
179,18,17,1558,0.9444444444444444,86.55555555555556,91.6470588235294,1.0588235294117647,58756,5051,6,18,1558,17,1.0,-0.6324555320336759,0.917662935482247,0.5590169943749475,0
180,11,5,475,0.4545454545454545,43.18181818181818,95.0,2.2,45920,80,6,11,475,5,1.0,0.6324555320336759,0.1147078669352808,0.5590169943749475,0
194,11,4,676,0.3636363636363636,61.45454545454545,169.0,2.75,80,45920,6,11,676,4,1.0,1.2649110640673518,1.7206180040292132,1.6770509831248424,0
204,16,17,1420,1.0625,88.75,83.52941176470588,0.9411764705882352,5051,58756,6,16,1420,17,-1.0,1.2649110640673518,-0.6882472016116854,-0.5590169943749475,0
209,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,1.0,-0.6324555320336759,0.917662935482247,-1.118033988749895,0
5,15,18,1623,1.2,108.2,90.16666666666669,0.8333333333333334,47170,5050,6,15,1623,18,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
6,15,16,1354,1.0666666666666669,90.26666666666668,84.625,0.9375,5050,47170,6,15,1354,16,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
11,15,42223,2220442787,2814.866666666667,148029519.13333333,52588.46569405301,0.0003552566136939,221,5050,6,15,2220442787,42223,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
12,15,2784,184008,185.6,12267.2,66.09482758620689,0.0053879310344827,5050,221,6,15,184008,2784,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
15,10,5,475,0.5,47.5,95.0,2.0,56850,80,6,10,475,5,-0.6488856845230502,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
17,10,5,742,0.5,74.2,148.4,2.0,80,56850,6,10,742,5,2.1494338299826032,-0.8907337387831413,-0.3824508552957071,2.5894160976107523,0
18,17,20,1747,1.1764705882352942,102.76470588235294,87.35,0.85,57018,5051,6,17,1747,20,-0.6488856845230502,0.3750457847507962,-0.8195375470622296,-0.3719603234136993,0
22,17,17,1404,1.0,82.58823529411765,82.58823529411765,1.0,5051,57018,6,17,1404,17,0.0811107105653811,-0.8907337387831413,-1.256624238828752,0.5293281525502642,0
26,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,221,5051,17,16,810560,544,-0.6488856845230502,0.3750457847507962,-0.8195375470622296,-0.7582268131125408,0
33,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,33990,5050,6,15,1487,16,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
34,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
41,15,35955,2100670299,2397.0,140044686.6,58424.98397997497,0.0004171881518564,703,5050,6,15,2100670299,35955,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
42,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
48,10,5,475,0.5,47.5,95.0,2.0,45890,80,6,10,475,5,-0.7705517503711221,2.0627518161293796,-0.3824508552957071,-0.3719603234136993,0
49,10,5,742,0.5,74.2,148.4,2.0,80,45890,6,10,742,5,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
61,16,15,1264,0.9375,79.0,84.26666666666667,1.0666666666666669,5051,58726,6,16,1264,15,0.0811107105653811,-0.4688072309384954,-0.8195375470622296,0.5293281525502642,0
75,15,18,1621,1.2,108.06666666666666,90.05555555555556,0.8333333333333334,51276,5050,6,15,1621,18,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
76,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,51276,6,15,1356,16,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
81,15,19819,1040238131,1321.2666666666669,69349208.73333333,52486.91311367879,0.0007568494878651,7190,5050,6,15,1040238131,19819,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
82,15,2614,172524,174.26666666666668,11501.6,66.0,0.0057383320581484,5050,7190,6,15,172524,2614,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
94,10,7,603,0.7,60.3,86.14285714285714,1.4285714285714286,46360,80,6,10,603,7,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
98,10,5,742,0.5,74.2,148.4,2.0,80,46360,6,10,742,5,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
104,15,17,1558,1.1333333333333333,103.86666666666666,91.6470588235294,0.8823529411764706,45310,5050,6,15,1558,17,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
105,15,15,1290,1.0,86.0,86.0,1.0,5050,45310,6,15,1290,15,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
109,15,24204,1410131045,1613.6,94008736.33333331,58260.24809948769,0.0006197322756569,8976,5050,6,15,1410131045,24204,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
110,15,3060,202908,204.0,13527.2,66.30980392156863,0.0049019607843137,5050,8976,6,15,202908,3060,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
117,10,5,475,0.5,47.5,95.0,2.0,45714,80,6,10,475,5,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
119,10,4,676,0.4,67.6,169.0,2.5,80,45714,6,10,676,4,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
123,15,17,1557,1.1333333333333333,103.8,91.58823529411764,0.8823529411764706,51288,5050,6,15,1557,17,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
124,15,17,1421,1.1333333333333333,94.73333333333332,83.58823529411765,0.8823529411764706,5050,51288,6,15,1421,17,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
130,15,25899,1360565603,1726.6,90704373.53333332,52533.518784509055,0.0005791729410401,4643,5050,6,15,1360565603,25899,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
131,15,2733,180450,182.2,12030.0,66.02634467618002,0.0054884742041712,5050,4643,6,15,180450,2733,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
136,10,6,541,0.6,54.1,90.16666666666669,1.6666666666666667,46372,80,6,10,541,6,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
138,10,5,742,0.5,74.2,148.4,2.0,80,46372,6,10,742,5,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
143,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,45322,5050,6,15,1622,18,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
144,15,16,1355,1.0666666666666669,90.33333333333331,84.6875,0.9375,5050,45322,6,15,1355,16,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
147,15,26598,1400131393,1773.2,93342092.86666666,52640.47646439582,0.0005639521768554,2843,5050,6,15,1400131393,26598,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
148,15,3220,212520,214.66666666666663,14168.0,66.0,0.0046583850931677,5050,2843,6,15,212520,3220,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
152,11,6,541,0.5454545454545454,49.18181818181818,90.16666666666669,1.8333333333333333,45726,80,6,11,541,6,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
153,10,5,742,0.5,74.2,148.4,2.0,80,45726,6,10,742,5,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
158,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
185,17,17,1558,1.0,91.6470588235294,91.6470588235294,1.0,58756,5051,6,17,1558,17,-0.7705517503711221,0.3750457847507962,-1.256624238828752,-0.3719603234136993,0
191,11,4,676,0.3636363636363636,61.45454545454545,169.0,2.75,80,45920,6,11,676,4,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
199,17,17,1420,1.0,83.52941176470588,83.52941176470588,1.0,5051,58756,6,17,1420,17,0.0811107105653811,-0.4688072309384954,-0.8195375470622296,0.5293281525502642,0
216,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,55134,5050,6,15,1487,16,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
219,15,15,1290,1.0,86.0,86.0,1.0,5050,55134,6,15,1290,15,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
220,15,21716,1140047925,1447.7333333333331,76003195.0,52498.062488487754,0.0006907349419782,6336,5050,6,15,1140047925,21716,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
221,15,2498,164868,166.53333333333333,10991.2,66.0,0.0060048038430744,5050,6336,6,15,164868,2498,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
224,10,7,607,0.7,60.7,86.71428571428571,1.4285714285714286,48404,80,6,10,607,7,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
227,10,5,742,0.5,74.2,148.4,2.0,80,48404,6,10,742,5,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
228,17,17,1528,1.0,89.88235294117646,89.88235294117646,1.0,45148,5051,6,17,1528,17,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
233,16,17,1414,1.0625,88.375,83.17647058823529,0.9411764705882352,5051,45148,6,16,1414,17,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
234,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,13,5051,17,16,810560,544,2.1494338299826032,0.3750457847507962,1.8029826035369052,-0.7582268131125408,0
238,15,16,1492,1.0666666666666669,99.46666666666668,93.25,0.9375,55146,5050,6,15,1492,16,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
241,15,15,1291,1.0,86.06666666666666,86.06666666666666,1.0,5050,55146,6,15,1291,15,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
242,15,21391,1253540203,1426.0666666666666,83569346.86666666,58601.29040250573,0.0007012294890374,2953,5050,6,15,1253540203,21391,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
244,15,2484,164328,165.6,10955.2,66.15458937198068,0.0060386473429951,5050,2953,6,15,164328,2484,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
245,10,5,463,0.5,46.3,92.6,2.0,48414,80,6,10,463,5,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
246,17,18,1612,1.0588235294117647,94.82352941176472,89.55555555555556,0.9444444444444444,33556,5051,6,17,1612,18,-0.2838874869788345,0.3750457847507962,-0.8195375470622296,0.0143061662851422,0
250,10,4,676,0.4,67.6,169.0,2.5,80,48414,6,10,676,4,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
251,16,16,1348,1.0,84.25,84.25,1.0,5051,33556,6,16,1348,16,0.0811107105653811,-0.4688072309384954,-1.256624238828752,0.5293281525502642,0
252,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,2953,5051,17,16,810560,544,-0.2838874869788345,0.3750457847507962,-0.8195375470622296,-0.7582268131125408,0
31,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,33990,5050,6,15,1487,16,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
38,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
39,15,35955,2100670299,2397.0,140044686.6,58424.98397997497,0.0004171881518564,703,5050,6,15,2100670299,35955,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
45,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
46,11,5,475,0.4545454545454545,43.18181818181818,95.0,2.2,45890,80,6,11,475,5,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
51,17,18,1630,1.0588235294117647,95.88235294117646,90.55555555555556,0.9444444444444444,58726,5051,6,17,1630,18,1.2787240261820123,-1.0690449676496974,0.0,1.4142135623730951,0
52,10,5,742,0.5,74.2,148.4,2.0,80,45890,6,10,742,5,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
65,16,15,1264,0.9375,79.0,84.26666666666667,1.0666666666666669,5051,58726,6,16,1264,15,-1.1624763874381927,1.3363062095621223,-1.6329931618554523,-0.9428090415820636,0
66,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,703,5051,17,16,809070,543,1.2787240261820123,-1.0690449676496974,0.0,-0.9428090415820636,0
155,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,34020,5050,6,15,1622,18,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
162,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
163,15,20913,1090676743,1394.2,72711782.86666666,52153.05039927318,0.0007172572084349,6476,5050,6,15,1090676743,20913,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
168,15,2041,134706,136.06666666666666,8980.4,66.0,0.0073493385595296,5050,6476,6,15,134706,2041,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
173,18,17,1558,0.9444444444444444,86.55555555555556,91.6470588235294,1.0588235294117647,58756,5051,6,18,1558,17,1.2787240261820123,-1.0690449676496974,0.0,1.4142135623730951,0
207,16,17,1420,1.0625,88.75,83.52941176470588,0.9411764705882352,5051,58756,6,16,1420,17,-1.1624763874381927,1.3363062095621223,-1.6329931618554523,-0.9428090415820636,0
208,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,1.2787240261820123,-1.0690449676496974,0.0,-0.9428090415820636,0
